TERM-SELF
  1 0.99982018473761836
  2 1.1091033757667164
  3 0.97849329943453245
  4 0.99982018473761836
  5 0.97849329943453245
  6 0.97849329943453245
  7 1.1091033757667164
  8 0.97849329943453245
  9 1.1091033757667164
  10 1.1091033757667164
TERM-u0
  1 7 4 0.37681803981453578E-001
  1 7 5 -0.23999244936755013E-001
  1 7 6 0.11216577174948289
  1 7 8 0.18326329715686988E-001
  1 7 9 0.16139117985232723E-001
  1 7 10 0.30654650390224282E-001
  1 8 1 0.17952588198575253E-002
  1 8 2 0.29302595985376788E-001
  1 8 3 0.66595159835384596E-001
  1 8 4 0.11081973044973728E-001
  1 8 5 -0.15640450875426641E-001
  1 8 6 -0.12553770978333219E-001
  1 8 7 0.18326329715686988E-001
  1 8 9 -0.23999244936755013E-001
  1 8 10 -0.11216577174948289
  1 9 1 0.13508129426706302E-002
  1 9 2 -0.30654650390224282E-001
  1 9 3 -0.11216577174948289
  1 9 4 -0.37681803981453578E-001
  1 9 5 0.18326329715686988E-001
  1 9 6 0.29302595985376788E-001
  1 9 7 0.16139117985232723E-001
  1 9 8 -0.23999244936755013E-001
  1 9 10 -0.77117453915283685E-001
  1 10 1 0.37681803981453578E-001
  1 10 2 -0.16139117985232723E-001
  1 10 3 -0.23999244936755013E-001
  1 10 4 -0.13508129426706302E-002
  1 10 5 -0.29302595985376788E-001
  1 10 6 -0.18326329715686988E-001
  1 10 7 0.30654650390224282E-001
  1 10 8 -0.11216577174948289
  1 10 9 -0.77117453915283685E-001
TERM-d0
  2 1 2 0.56595947482437570E-001
  2 1 3 0.16506575137665899
  2 1 4 -0.18937451186767335
  2 1 5 -0.33997526198870774E-001
  2 1 6 0.16506575137665899
  2 1 7 -0.66911167810197680E-001
  2 1 8 0.33997526198870774E-001
  2 1 9 0.66911167810197680E-001
  2 1 10 0.56595947482437570E-001
  2 2 1 0.56595947482437570E-001
  2 2 3 -0.82625884846162286E-002
  2 2 4 -0.66911167810197680E-001
  2 2 5 -0.75467120125424780E-001
  2 2 6 0.35946744335064895E-001
  2 2 7 -0.16084745384872770
  2 2 8 0.10222318482941323E-001
  2 2 9 -0.27988070865903759E-002
  2 2 10 -0.13841207109422906E-001
  2 3 1 0.16506575137665899
  2 3 2 -0.82625884846162286E-002
  2 3 4 -0.33997526198870774E-001
  2 3 5 0.56475110304990469E-002
  2 3 6 0.18424471440703655E-002
  2 3 7 -0.10384917204499741E-001
  2 3 8 0.75394490776576659E-001
  2 3 9 0.75467120125424780E-001
  2 3 10 0.35946744335064895E-001
  2 4 1 -0.18937451186767335
  2 4 2 -0.66911167810197680E-001
  2 4 3 -0.33997526198870774E-001
  2 4 5 0.16506575137665899
  2 4 6 -0.33997526198870774E-001
  2 4 7 0.56595947482437570E-001
  2 4 8 -0.16506575137665899
  2 4 9 -0.56595947482437570E-001
  2 4 10 -0.66911167810197680E-001
  2 5 1 -0.33997526198870774E-001
  2 5 2 -0.75467120125424780E-001
  2 5 3 0.56475110304990469E-002
  2 5 4 0.16506575137665899
  2 5 6 -0.75394490776576659E-001
  2 5 7 0.35946744335064895E-001
  2 5 8 -0.18424471440703655E-002
  2 5 9 0.82625884846162286E-002
  2 5 10 -0.10222318482941323E-001
  2 6 1 0.16506575137665899
  2 6 2 0.35946744335064895E-001
  2 6 3 0.18424471440703655E-002
  2 6 4 -0.33997526198870774E-001
  2 6 5 -0.75394490776576659E-001
  2 6 7 -0.75467120125424780E-001
  2 6 8 -0.56475110304990469E-002
  2 6 9 0.10222318482941323E-001
  2 6 10 -0.82625884846162286E-002
  2 7 1 -0.66911167810197680E-001
  2 7 2 -0.16084745384872770
  2 7 3 -0.10384917204499741E-001
  2 7 4 0.56595947482437570E-001
  2 7 5 0.35946744335064895E-001
  2 7 6 -0.75467120125424780E-001
  2 7 8 0.82625884846162286E-002
  2 7 9 0.13841207109422906E-001
  2 7 10 0.27988070865903759E-002
  2 8 1 0.33997526198870774E-001
  2 8 2 0.10222318482941323E-001
  2 8 3 0.75394490776576659E-001
  2 8 4 -0.16506575137665899
  2 8 5 -0.18424471440703655E-002
  2 8 6 -0.56475110304990469E-002
  2 8 7 0.82625884846162286E-002
  2 8 9 0.35946744335064895E-001
  2 8 10 0.75467120125424780E-001
  2 9 1 0.66911167810197680E-001
  2 9 2 -0.27988070865903759E-002
  2 9 3 0.75467120125424780E-001
  2 9 4 -0.56595947482437570E-001
  2 9 5 0.82625884846162286E-002
  2 9 6 0.10222318482941323E-001
  2 9 7 0.13841207109422906E-001
  2 9 8 0.35946744335064895E-001
  2 9 10 0.16084745384872770
  2 10 1 0.56595947482437570E-001
  2 10 2 -0.13841207109422906E-001
  2 10 3 0.35946744335064895E-001
  2 10 4 -0.66911167810197680E-001
  2 10 5 -0.10222318482941323E-001
  2 10 6 -0.82625884846162286E-002
  2 10 7 0.27988070865903759E-002
  2 10 8 0.75467120125424780E-001
  2 10 9 0.16084745384872770
TERM-du
  2 1 2 0.37681803981453578E-001
  2 1 3 -0.11081973044973728E-001
  2 1 4 0.10716133470237411E-001
  2 1 5 -0.17952588198575253E-002
  2 1 6 -0.11081973044973728E-001
  2 1 7 -0.13508129426706302E-002
  2 1 8 0.17952588198575253E-002
  2 1 9 0.13508129426706302E-002
  2 1 10 0.37681803981453578E-001
  2 2 1 0.37681803981453578E-001
  2 2 3 -0.18326329715686988E-001
  2 2 4 -0.13508129426706302E-002
  2 2 5 0.11216577174948289
  2 2 6 -0.23999244936755013E-001
  2 2 7 0.77117453915283685E-001
  2 2 8 0.29302595985376788E-001
  2 2 9 -0.30654650390224282E-001
  2 2 10 -0.16139117985232723E-001
  2 3 1 -0.11081973044973728E-001
  2 3 2 -0.18326329715686988E-001
  2 3 4 -0.17952588198575253E-002
  2 3 5 0.12553770978333219E-001
  2 3 6 0.15640450875426641E-001
  2 3 7 -0.29403668002562534E-001
  2 3 8 0.66595159835384596E-001
